entry_id,vessel_id,internal_timestamp,propeller_rpm
789,NAUTILUS_01,1970-01-01 00:00:01.711000986,891.8440145753148
790,NAUTILUS_01,1970-01-01 00:00:01.711000987,891.2855085239838
791,NAUTILUS_01,1970-01-01 00:00:01.711000988,889.2381257824462
792,NAUTILUS_01,1970-01-01 00:00:01.711000990,891.2335859480653
793,NAUTILUS_01,1970-01-01 00:00:01.711000991,890.967251190326
794,NAUTILUS_01,1970-01-01 00:00:01.711000992,886.9753297047323
795,NAUTILUS_01,1970-01-01 00:00:01.711000993,894.4617651539386
796,NAUTILUS_01,1970-01-01 00:00:01.711000995,887.1432498872317
797,NAUTILUS_01,1970-01-01 00:00:01.711000996,892.3301471704096
798,NAUTILUS_01,1970-01-01 00:00:01.711000997,891.077323014491
799,NAUTILUS_01,1970-01-01 00:00:01.711000998,894.0436151681441
800,NAUTILUS_01,1970-01-01 00:00:01.711001000,890.7972106390076
801,NAUTILUS_01,1970-01-01 00:00:01.711001001,891.8364207607149
802,NAUTILUS_01,1970-01-01 00:00:01.711001002,889.8023066007827
803,NAUTILUS_01,1970-01-01 00:00:01.711001004,890.8405223441318
804,NAUTILUS_01,1970-01-01 00:00:01.711001005,892.1791564055484
805,NAUTILUS_01,1970-01-01 00:00:01.711001006,887.0645109545436
806,NAUTILUS_01,1970-01-01 00:00:01.711001007,890.5638646977796
807,NAUTILUS_01,1970-01-01 00:00:01.711001009,890.7782368980136
808,NAUTILUS_01,1970-01-01 00:00:01.711001010,893.613389162697
809,NAUTILUS_01,1970-01-01 00:00:01.711001011,885.785059932219
810,NAUTILUS_01,1970-01-01 00:00:01.711001012,888.5634588851962
811,NAUTILUS_01,1970-01-01 00:00:01.711001014,890.9893545282304
812,NAUTILUS_01,1970-01-01 00:00:01.711001015,887.5316706983897
813,NAUTILUS_01,1970-01-01 00:00:01.711001016,887.1767349614398
814,NAUTILUS_01,1970-01-01 00:00:01.711001017,889.5255520874603
815,NAUTILUS_01,1970-01-01 00:00:01.711001019,888.8526118440543
816,NAUTILUS_01,1970-01-01 00:00:01.711001020,886.8050359240826
817,NAUTILUS_01,1970-01-01 00:00:01.711001021,886.8111158736388
818,NAUTILUS_01,1970-01-01 00:00:01.711001022,893.4602301801847
819,NAUTILUS_01,1970-01-01 00:00:01.711001024,893.3164175234652
820,NAUTILUS_01,1970-01-01 00:00:01.711001025,887.649495638148
821,NAUTILUS_01,1970-01-01 00:00:01.711001026,888.0022698453166
822,NAUTILUS_01,1970-01-01 00:00:01.711001027,892.3763460490437
823,NAUTILUS_01,1970-01-01 00:00:01.711001029,889.7912862763878
824,NAUTILUS_01,1970-01-01 00:00:01.711001030,889.680703313877
825,NAUTILUS_01,1970-01-01 00:00:01.711001031,889.1933175465806
826,NAUTILUS_01,1970-01-01 00:00:01.711001032,891.0705509690519
827,NAUTILUS_01,1970-01-01 00:00:01.711001034,890.3660091588382
828,NAUTILUS_01,1970-01-01 00:00:01.711001035,884.6797144105067
829,NAUTILUS_01,1970-01-01 00:00:01.711001036,887.0861584202412
830,NAUTILUS_01,1970-01-01 00:00:01.711001037,887.7409750570247
831,NAUTILUS_01,1970-01-01 00:00:01.711001039,888.9041556792112
832,NAUTILUS_01,1970-01-01 00:00:01.711001040,886.3279980473555
833,NAUTILUS_01,1970-01-01 00:00:01.711001041,885.9926851520705
834,NAUTILUS_01,1970-01-01 00:00:01.711001042,884.638851776193
835,NAUTILUS_01,1970-01-01 00:00:01.711001044,887.6055205798089
836,NAUTILUS_01,1970-01-01 00:00:01.711001045,888.7054258426872
837,NAUTILUS_01,1970-01-01 00:00:01.711001046,885.3519779996451
838,NAUTILUS_01,1970-01-01 00:00:01.711001047,884.600600352673
839,NAUTILUS_01,1970-01-01 00:00:01.711001049,886.8226966175436
840,NAUTILUS_01,1970-01-01 00:00:01.711001050,884.2642089384235
841,NAUTILUS_01,1970-01-01 00:00:01.711001051,883.2536901969393
842,NAUTILUS_01,1970-01-01 00:00:01.711001052,889.4586837291831
843,NAUTILUS_01,1970-01-01 00:00:01.711001054,883.6530366764824
844,NAUTILUS_01,1970-01-01 00:00:01.711001055,886.4127870702455
845,NAUTILUS_01,1970-01-01 00:00:01.711001056,884.6470565215507
846,NAUTILUS_01,1970-01-01 00:00:01.711001057,884.4957557449807
847,NAUTILUS_01,1970-01-01 00:00:01.711001059,886.995587077068
848,NAUTILUS_01,1970-01-01 00:00:01.711001060,885.4742342866539
849,NAUTILUS_01,1970-01-01 00:00:01.711001061,887.5253953900301
850,NAUTILUS_01,1970-01-01 00:00:01.711001062,885.2449414688218
851,NAUTILUS_01,1970-01-01 00:00:01.711001064,884.251468567368
852,NAUTILUS_01,1970-01-01 00:00:01.711001065,886.1610052439793
853,NAUTILUS_01,1970-01-01 00:00:01.711001066,885.2742638035786
854,NAUTILUS_01,1970-01-01 00:00:01.711001067,887.6154523354328
855,NAUTILUS_01,1970-01-01 00:00:01.711001069,885.1706671420519
856,NAUTILUS_01,1970-01-01 00:00:01.711001070,881.51496885172
857,NAUTILUS_01,1970-01-01 00:00:01.711001071,888.1147405936091
858,NAUTILUS_01,1970-01-01 00:00:01.711001072,885.418417884433
859,NAUTILUS_01,1970-01-01 00:00:01.711001074,882.5102378256851
860,NAUTILUS_01,1970-01-01 00:00:01.711001075,882.5423545928394
861,NAUTILUS_01,1970-01-01 00:00:01.711001076,880.0903187931142
862,NAUTILUS_01,1970-01-01 00:00:01.711001077,888.0731698686437
863,NAUTILUS_01,1970-01-01 00:00:01.711001079,883.5351220072275
864,NAUTILUS_01,1970-01-01 00:00:01.711001080,882.0410534973978
865,NAUTILUS_01,1970-01-01 00:00:01.711001081,884.7743396551913
866,NAUTILUS_01,1970-01-01 00:00:01.711001082,882.0664233780224
867,NAUTILUS_01,1970-01-01 00:00:01.711001084,881.7168006902936
868,NAUTILUS_01,1970-01-01 00:00:01.711001085,887.2212029188854
869,NAUTILUS_01,1970-01-01 00:00:01.711001086,884.9314280297386
870,NAUTILUS_01,1970-01-01 00:00:01.711001087,883.5576262020307
871,NAUTILUS_01,1970-01-01 00:00:01.711001089,883.9264678264019
872,NAUTILUS_01,1970-01-01 00:00:01.711001090,881.6948533119003
873,NAUTILUS_01,1970-01-01 00:00:01.711001091,878.9612676399217
874,NAUTILUS_01,1970-01-01 00:00:01.711001092,885.1071074586304
875,NAUTILUS_01,1970-01-01 00:00:01.711001094,882.6872464821091
876,NAUTILUS_01,1970-01-01 00:00:01.711001095,881.0376201710973
877,NAUTILUS_01,1970-01-01 00:00:01.711001096,882.1134582074429
878,NAUTILUS_01,1970-01-01 00:00:01.711001097,881.7618709157464
879,NAUTILUS_01,1970-01-01 00:00:01.711001099,880.9321701037877
880,NAUTILUS_01,1970-01-01 00:00:01.711001100,882.749087151749
881,NAUTILUS_01,1970-01-01 00:00:01.711001101,879.1987720442827
882,NAUTILUS_01,1970-01-01 00:00:01.711001102,879.349546348341
883,NAUTILUS_01,1970-01-01 00:00:01.711001104,878.7714190751717
884,NAUTILUS_01,1970-01-01 00:00:01.711001105,880.9405969588695
885,NAUTILUS_01,1970-01-01 00:00:01.711001106,877.8275551293849
886,NAUTILUS_01,1970-01-01 00:00:01.711001107,879.4409222385098
887,NAUTILUS_01,1970-01-01 00:00:01.711001109,880.2351324777715
888,NAUTILUS_01,1970-01-01 00:00:01.711001110,881.1414528240856
889,NAUTILUS_01,1970-01-01 00:00:01.711001111,881.1597095949262
890,NAUTILUS_01,1970-01-01 00:00:01.711001112,878.9459193969674
891,NAUTILUS_01,1970-01-01 00:00:01.711001114,878.4667247078544
892,NAUTILUS_01,1970-01-01 00:00:01.711001115,876.2487085762867
893,NAUTILUS_01,1970-01-01 00:00:01.711001116,875.5129239624841
894,NAUTILUS_01,1970-01-01 00:00:01.711001117,877.5831280877416
895,NAUTILUS_01,1970-01-01 00:00:01.711001119,880.9229698705083
896,NAUTILUS_01,1970-01-01 00:00:01.711001120,877.5917580278434
897,NAUTILUS_01,1970-01-01 00:00:01.711001121,877.3908641867954
898,NAUTILUS_01,1970-01-01 00:00:01.711001122,877.2049565579988
899,NAUTILUS_01,1970-01-01 00:00:01.711001124,880.9682639312585
900,NAUTILUS_01,1970-01-01 00:00:01.711001125,876.917665457079
901,NAUTILUS_01,1970-01-01 00:00:01.711001126,877.967536351846
902,NAUTILUS_01,1970-01-01 00:00:01.711001127,878.2875506939307
903,NAUTILUS_01,1970-01-01 00:00:01.711001129,876.1437541336956
904,NAUTILUS_01,1970-01-01 00:00:01.711001130,877.1433195760816
905,NAUTILUS_01,1970-01-01 00:00:01.711001131,877.8642416141856
906,NAUTILUS_01,1970-01-01 00:00:01.711001132,877.36737551599
907,NAUTILUS_01,1970-01-01 00:00:01.711001134,877.8542413783284
908,NAUTILUS_01,1970-01-01 00:00:01.711001135,876.9197771082908
909,NAUTILUS_01,1970-01-01 00:00:01.711001136,877.870850102759
910,NAUTILUS_01,1970-01-01 00:00:01.711001137,879.8520094799784
911,NAUTILUS_01,1970-01-01 00:00:01.711001139,874.4452635195553
912,NAUTILUS_01,1970-01-01 00:00:01.711001140,876.6070262913455
913,NAUTILUS_01,1970-01-01 00:00:01.711001141,876.646515264754
914,NAUTILUS_01,1970-01-01 00:00:01.711001142,873.3341521598013
915,NAUTILUS_01,1970-01-01 00:00:01.711001144,874.8933181606658
916,NAUTILUS_01,1970-01-01 00:00:01.711001145,876.55123949489
917,NAUTILUS_01,1970-01-01 00:00:01.711001146,875.9937051947584
918,NAUTILUS_01,1970-01-01 00:00:01.711001147,873.5665111041332
919,NAUTILUS_01,1970-01-01 00:00:01.711001149,876.6543809073019
920,NAUTILUS_01,1970-01-01 00:00:01.711001150,871.4393896106482
921,NAUTILUS_01,1970-01-01 00:00:01.711001151,872.9268186251387
922,NAUTILUS_01,1970-01-01 00:00:01.711001152,874.8838121357857
923,NAUTILUS_01,1970-01-01 00:00:01.711001154,872.3670794607658
924,NAUTILUS_01,1970-01-01 00:00:01.711001155,875.5238697324262
925,NAUTILUS_01,1970-01-01 00:00:01.711001156,872.6118415330584
926,NAUTILUS_01,1970-01-01 00:00:01.711001157,871.6007685038056
927,NAUTILUS_01,1970-01-01 00:00:01.711001159,869.8548778844907
928,NAUTILUS_01,1970-01-01 00:00:01.711001160,874.5549255584041
929,NAUTILUS_01,1970-01-01 00:00:01.711001161,872.6014241253803
930,NAUTILUS_01,1970-01-01 00:00:01.711001162,876.147365438529
931,NAUTILUS_01,1970-01-01 00:00:01.711001164,872.7647346417347
932,NAUTILUS_01,1970-01-01 00:00:01.711001165,870.0547575087623
933,NAUTILUS_01,1970-01-01 00:00:01.711001166,872.0290768863523
934,NAUTILUS_01,1970-01-01 00:00:01.711001167,870.5645517623545
935,NAUTILUS_01,1970-01-01 00:00:01.711001169,872.2012913601873
936,NAUTILUS_01,1970-01-01 00:00:01.711001170,874.9965244557388
937,NAUTILUS_01,1970-01-01 00:00:01.711001171,872.5526459659308
938,NAUTILUS_01,1970-01-01 00:00:01.711001172,872.7888165237591
939,NAUTILUS_01,1970-01-01 00:00:01.711001174,870.6843813280686
940,NAUTILUS_01,1970-01-01 00:00:01.711001175,872.1998611531519
941,NAUTILUS_01,1970-01-01 00:00:01.711001176,871.329995957673
942,NAUTILUS_01,1970-01-01 00:00:01.711001177,872.682814902324
943,NAUTILUS_01,1970-01-01 00:00:01.711001179,873.8840057483067
944,NAUTILUS_01,1970-01-01 00:00:01.711001180,871.2227433778858
945,NAUTILUS_01,1970-01-01 00:00:01.711001181,870.2505283982666
946,NAUTILUS_01,1970-01-01 00:00:01.711001182,868.2133000724215
947,NAUTILUS_01,1970-01-01 00:00:01.711001184,870.6009667083133
948,NAUTILUS_01,1970-01-01 00:00:01.711001185,867.508486949963
949,NAUTILUS_01,1970-01-01 00:00:01.711001186,869.4033269711379
950,NAUTILUS_01,1970-01-01 00:00:01.711001187,866.5515044592235
951,NAUTILUS_01,1970-01-01 00:00:01.711001189,867.1980829528518
952,NAUTILUS_01,1970-01-01 00:00:01.711001190,867.3364800686495
953,NAUTILUS_01,1970-01-01 00:00:01.711001191,870.6699689995114
954,NAUTILUS_01,1970-01-01 00:00:01.711001192,869.219844821719
955,NAUTILUS_01,1970-01-01 00:00:01.711001194,868.1429363786599
956,NAUTILUS_01,1970-01-01 00:00:01.711001195,864.9825200466857
957,NAUTILUS_01,1970-01-01 00:00:01.711001196,869.8805881426086
958,NAUTILUS_01,1970-01-01 00:00:01.711001197,867.4997720187191
959,NAUTILUS_01,1970-01-01 00:00:01.711001199,869.4101787879949
960,NAUTILUS_01,1970-01-01 00:00:01.711001200,869.7803935848887
961,NAUTILUS_01,1970-01-01 00:00:01.711001201,870.1351166432067
962,NAUTILUS_01,1970-01-01 00:00:01.711001202,865.589253227058
963,NAUTILUS_01,1970-01-01 00:00:01.711001204,868.6389113875414
964,NAUTILUS_01,1970-01-01 00:00:01.711001205,865.5863301745516
965,NAUTILUS_01,1970-01-01 00:00:01.711001206,869.3379585019667
966,NAUTILUS_01,1970-01-01 00:00:01.711001207,867.2942265389304
967,NAUTILUS_01,1970-01-01 00:00:01.711001209,866.2774344996416
968,NAUTILUS_01,1970-01-01 00:00:01.711001210,868.2339181813021
969,NAUTILUS_01,1970-01-01 00:00:01.711001211,868.3885520136774
970,NAUTILUS_01,1970-01-01 00:00:01.711001212,864.6973375365958
971,NAUTILUS_01,1970-01-01 00:00:01.711001214,865.7244453027702
972,NAUTILUS_01,1970-01-01 00:00:01.711001215,867.5259688351713
973,NAUTILUS_01,1970-01-01 00:00:01.711001216,865.0868319905336
974,NAUTILUS_01,1970-01-01 00:00:01.711001217,862.3765899800547
975,NAUTILUS_01,1970-01-01 00:00:01.711001219,864.6308810789315
976,NAUTILUS_01,1970-01-01 00:00:01.711001220,865.7902807296185
977,NAUTILUS_01,1970-01-01 00:00:01.711001221,861.7526608943838
978,NAUTILUS_01,1970-01-01 00:00:01.711001222,863.6004281545975
979,NAUTILUS_01,1970-01-01 00:00:01.711001224,866.3291805588992
980,NAUTILUS_01,1970-01-01 00:00:01.711001225,861.981159073438
981,NAUTILUS_01,1970-01-01 00:00:01.711001226,865.991450382121
982,NAUTILUS_01,1970-01-01 00:00:01.711001227,864.1927917027998
983,NAUTILUS_01,1970-01-01 00:00:01.711001229,863.7135549214283
984,NAUTILUS_01,1970-01-01 00:00:01.711001230,865.6020724876525
985,NAUTILUS_01,1970-01-01 00:00:01.711001231,858.9992812983146
986,NAUTILUS_01,1970-01-01 00:00:01.711001232,866.333054280324
987,NAUTILUS_01,1970-01-01 00:00:01.711001234,861.9163142082816
988,NAUTILUS_01,1970-01-01 00:00:01.711001235,865.3854007233558
989,NAUTILUS_01,1970-01-01 00:00:01.711001236,861.744271426111
990,NAUTILUS_01,1970-01-01 00:00:01.711001237,860.4947711637847
991,NAUTILUS_01,1970-01-01 00:00:01.711001239,862.51239497626
992,NAUTILUS_01,1970-01-01 00:00:01.711001240,860.8661751112824
993,NAUTILUS_01,1970-01-01 00:00:01.711001241,863.3038853436074
994,NAUTILUS_01,1970-01-01 00:00:01.711001242,856.2447956295003
995,NAUTILUS_01,1970-01-01 00:00:01.711001244,860.3752960541971
996,NAUTILUS_01,1970-01-01 00:00:01.711001245,859.4696864847082
997,NAUTILUS_01,1970-01-01 00:00:01.711001246,861.9317294024306
998,NAUTILUS_01,1970-01-01 00:00:01.711001247,863.5792520705131
999,NAUTILUS_01,1970-01-01 00:00:01.711001249,858.4829199665135
1000,NAUTILUS_01,1970-01-01 00:00:01.711001250,857.939895331481
1001,NAUTILUS_01,1970-01-01 00:00:01.711001251,858.8598886575147
1002,NAUTILUS_01,1970-01-01 00:00:01.711001252,858.7947509506879
1003,NAUTILUS_01,1970-01-01 00:00:01.711001254,857.7107886658229
1004,NAUTILUS_01,1970-01-01 00:00:01.711001255,858.0612122704887
1005,NAUTILUS_01,1970-01-01 00:00:01.711001256,857.9743757748662
1006,NAUTILUS_01,1970-01-01 00:00:01.711001257,860.8430184356987
1007,NAUTILUS_01,1970-01-01 00:00:01.711001259,861.2147705699513
1008,NAUTILUS_01,1970-01-01 00:00:01.711001260,858.0954146716344
1009,NAUTILUS_01,1970-01-01 00:00:01.711001261,859.8897592489426
1010,NAUTILUS_01,1970-01-01 00:00:01.711001262,857.9147784358465
1011,NAUTILUS_01,1970-01-01 00:00:01.711001264,859.3247775573938
1012,NAUTILUS_01,1970-01-01 00:00:01.711001265,856.7014875104803
1013,NAUTILUS_01,1970-01-01 00:00:01.711001266,857.9694788610013
1014,NAUTILUS_01,1970-01-01 00:00:01.711001267,858.3607049901335
1015,NAUTILUS_01,1970-01-01 00:00:01.711001269,854.8393124696411
1016,NAUTILUS_01,1970-01-01 00:00:01.711001270,855.2774040491403
1017,NAUTILUS_01,1970-01-01 00:00:01.711001271,854.900318749033
1018,NAUTILUS_01,1970-01-01 00:00:01.711001272,856.0322794129733
1019,NAUTILUS_01,1970-01-01 00:00:01.711001274,856.5846224634269
1020,NAUTILUS_01,1970-01-01 00:00:01.711001275,859.9039300477774
1021,NAUTILUS_01,1970-01-01 00:00:01.711001276,857.1743508389952
1022,NAUTILUS_01,1970-01-01 00:00:01.711001277,856.3019601270735
1023,NAUTILUS_01,1970-01-01 00:00:01.711001279,858.2537411148403
1024,NAUTILUS_01,1970-01-01 00:00:01.711001280,853.2300314024983
1025,NAUTILUS_01,1970-01-01 00:00:01.711001281,853.8871234287365
1026,NAUTILUS_01,1970-01-01 00:00:01.711001282,853.6700681621259
1027,NAUTILUS_01,1970-01-01 00:00:01.711001284,856.1040834553764
1028,NAUTILUS_01,1970-01-01 00:00:01.711001285,852.7536120235493
1029,NAUTILUS_01,1970-01-01 00:00:01.711001286,854.3526873443475
1030,NAUTILUS_01,1970-01-01 00:00:01.711001287,851.5705031399702
1031,NAUTILUS_01,1970-01-01 00:00:01.711001289,852.508567527945
1032,NAUTILUS_01,1970-01-01 00:00:01.711001290,852.5161775745615
1033,NAUTILUS_01,1970-01-01 00:00:01.711001291,852.4136715566323
1034,NAUTILUS_01,1970-01-01 00:00:01.711001292,852.8895869081775
1035,NAUTILUS_01,1970-01-01 00:00:01.711001294,854.6017052674484
1036,NAUTILUS_01,1970-01-01 00:00:01.711001295,854.5440843864818
1037,NAUTILUS_01,1970-01-01 00:00:01.711001296,852.8278625838976
1038,NAUTILUS_01,1970-01-01 00:00:01.711001297,852.7751012843455
1039,NAUTILUS_01,1970-01-01 00:00:01.711001299,847.4936013526949
1040,NAUTILUS_01,1970-01-01 00:00:01.711001300,850.4714093650232
1041,NAUTILUS_01,1970-01-01 00:00:01.711001301,849.2826612282673
1042,NAUTILUS_01,1970-01-01 00:00:01.711001302,847.4511406621568
1043,NAUTILUS_01,1970-01-01 00:00:01.711001304,849.915321747794
1044,NAUTILUS_01,1970-01-01 00:00:01.711001305,849.7563666336973
1045,NAUTILUS_01,1970-01-01 00:00:01.711001306,848.856497346566
1046,NAUTILUS_01,1970-01-01 00:00:01.711001307,848.7514016035622
1047,NAUTILUS_01,1970-01-01 00:00:01.711001309,850.069656292276
1048,NAUTILUS_01,1970-01-01 00:00:01.711001310,852.1395600076852
1049,NAUTILUS_01,1970-01-01 00:00:01.711001311,850.6709689865296
1050,NAUTILUS_01,1970-01-01 00:00:01.711001312,849.6845774025564
1051,NAUTILUS_01,1970-01-01 00:00:01.711001314,849.7905008732674
1052,NAUTILUS_01,1970-01-01 00:00:01.711001315,854.0037719956396
1053,NAUTILUS_01,1970-01-01 00:00:01.711001316,849.8421946044607
1054,NAUTILUS_01,1970-01-01 00:00:01.711001317,847.7854299219318
1055,NAUTILUS_01,1970-01-01 00:00:01.711001319,845.1960120872775
1056,NAUTILUS_01,1970-01-01 00:00:01.711001320,846.3794041949664
1057,NAUTILUS_01,1970-01-01 00:00:01.711001321,848.7991874324504
1058,NAUTILUS_01,1970-01-01 00:00:01.711001322,848.6679404853962
1059,NAUTILUS_01,1970-01-01 00:00:01.711001324,848.263959983062
1060,NAUTILUS_01,1970-01-01 00:00:01.711001325,850.0348792159783
1061,NAUTILUS_01,1970-01-01 00:00:01.711001326,845.2697898050207
1062,NAUTILUS_01,1970-01-01 00:00:01.711001327,846.7843324296482
1063,NAUTILUS_01,1970-01-01 00:00:01.711001329,844.9134588020582
1064,NAUTILUS_01,1970-01-01 00:00:01.711001330,846.5854811495778
1065,NAUTILUS_01,1970-01-01 00:00:01.711001331,847.197424567965
1066,NAUTILUS_01,1970-01-01 00:00:01.711001332,846.8383707891346
1067,NAUTILUS_01,1970-01-01 00:00:01.711001334,846.3099962297447
1068,NAUTILUS_01,1970-01-01 00:00:01.711001335,850.3447360576276
1069,NAUTILUS_01,1970-01-01 00:00:01.711001336,845.9962001101998
1070,NAUTILUS_01,1970-01-01 00:00:01.711001337,843.1726005945955
1071,NAUTILUS_01,1970-01-01 00:00:01.711001339,846.2961734031892
1072,NAUTILUS_01,1970-01-01 00:00:01.711001340,845.3099855894362
1073,NAUTILUS_01,1970-01-01 00:00:01.711001341,842.8640366121475
1074,NAUTILUS_01,1970-01-01 00:00:01.711001342,843.0041703093184
1075,NAUTILUS_01,1970-01-01 00:00:01.711001344,842.9233208897354
1076,NAUTILUS_01,1970-01-01 00:00:01.711001345,842.0195420958371
1077,NAUTILUS_01,1970-01-01 00:00:01.711001346,842.1941475225381
1078,NAUTILUS_01,1970-01-01 00:00:01.711001347,839.9207463954408
1079,NAUTILUS_01,1970-01-01 00:00:01.711001349,841.5045012222998
1080,NAUTILUS_01,1970-01-01 00:00:01.711001350,841.7350588584677
1081,NAUTILUS_01,1970-01-01 00:00:01.711001351,845.1606890637704
1082,NAUTILUS_01,1970-01-01 00:00:01.711001352,840.0471749777892
1083,NAUTILUS_01,1970-01-01 00:00:01.711001354,841.5538300491144
1084,NAUTILUS_01,1970-01-01 00:00:01.711001355,847.5225220458676
1085,NAUTILUS_01,1970-01-01 00:00:01.711001356,842.754310995152
1086,NAUTILUS_01,1970-01-01 00:00:01.711001357,841.1280700569953
1087,NAUTILUS_01,1970-01-01 00:00:01.711001359,841.6327147621317
1088,NAUTILUS_01,1970-01-01 00:00:01.711001360,844.4993771275782
1089,NAUTILUS_01,1970-01-01 00:00:01.711001361,836.8780215934819
1090,NAUTILUS_01,1970-01-01 00:00:01.711001362,838.8486095208092
1091,NAUTILUS_01,1970-01-01 00:00:01.711001364,842.1023814564669
1092,NAUTILUS_01,1970-01-01 00:00:01.711001365,842.1767344414654
1093,NAUTILUS_01,1970-01-01 00:00:01.711001366,836.7963471581645
1094,NAUTILUS_01,1970-01-01 00:00:01.711001367,839.0425746991913
1095,NAUTILUS_01,1970-01-01 00:00:01.711001369,840.8765029259636
1096,NAUTILUS_01,1970-01-01 00:00:01.711001370,837.87031528342
1097,NAUTILUS_01,1970-01-01 00:00:01.711001371,839.4042448922577
1098,NAUTILUS_01,1970-01-01 00:00:01.711001372,838.3480949394476
1099,NAUTILUS_01,1970-01-01 00:00:01.711001374,837.3908950831708
1100,NAUTILUS_01,1970-01-01 00:00:01.711001375,838.0302147880569
1101,NAUTILUS_01,1970-01-01 00:00:01.711001376,834.5159444292898
1102,NAUTILUS_01,1970-01-01 00:00:01.711001377,838.6780876668856
1103,NAUTILUS_01,1970-01-01 00:00:01.711001379,839.2594231316878
1104,NAUTILUS_01,1970-01-01 00:00:01.711001380,836.7382056328423
1105,NAUTILUS_01,1970-01-01 00:00:01.711001381,835.1617029867194
1106,NAUTILUS_01,1970-01-01 00:00:01.711001382,836.9658597632001
1107,NAUTILUS_01,1970-01-01 00:00:01.711001384,835.2224382349955
1108,NAUTILUS_01,1970-01-01 00:00:01.711001385,835.8652204211453
1109,NAUTILUS_01,1970-01-01 00:00:01.711001386,836.9992800891202
1110,NAUTILUS_01,1970-01-01 00:00:01.711001387,836.9562962856115
1111,NAUTILUS_01,1970-01-01 00:00:01.711001389,835.1599762117983
1112,NAUTILUS_01,1970-01-01 00:00:01.711001390,837.0691956243417
1113,NAUTILUS_01,1970-01-01 00:00:01.711001391,836.0539356778291
1114,NAUTILUS_01,1970-01-01 00:00:01.711001392,835.0081011901216
1115,NAUTILUS_01,1970-01-01 00:00:01.711001394,830.2403006011536
1116,NAUTILUS_01,1970-01-01 00:00:01.711001395,835.5317681620035
1117,NAUTILUS_01,1970-01-01 00:00:01.711001396,833.8900025885737
1118,NAUTILUS_01,1970-01-01 00:00:01.711001397,832.6840018355759
1119,NAUTILUS_01,1970-01-01 00:00:01.711001399,836.5929587937902
1120,NAUTILUS_01,1970-01-01 00:00:01.711001400,833.7177248460878
1121,NAUTILUS_01,1970-01-01 00:00:01.711001401,833.4667652831496
1122,NAUTILUS_01,1970-01-01 00:00:01.711001402,833.4216299994978
1123,NAUTILUS_01,1970-01-01 00:00:01.711001404,828.2216626717601
1124,NAUTILUS_01,1970-01-01 00:00:01.711001405,831.7138914228689
1125,NAUTILUS_01,1970-01-01 00:00:01.711001406,836.4033399805762
1126,NAUTILUS_01,1970-01-01 00:00:01.711001407,832.9859596364088
1127,NAUTILUS_01,1970-01-01 00:00:01.711001409,830.3415056899943
1128,NAUTILUS_01,1970-01-01 00:00:01.711001410,834.2872875881944
1129,NAUTILUS_01,1970-01-01 00:00:01.711001411,832.4760987672726
1130,NAUTILUS_01,1970-01-01 00:00:01.711001412,833.0005674934752
1131,NAUTILUS_01,1970-01-01 00:00:01.711001414,834.22005747344
1132,NAUTILUS_01,1970-01-01 00:00:01.711001415,833.7739958067788
1133,NAUTILUS_01,1970-01-01 00:00:01.711001416,829.4521054719644
1134,NAUTILUS_01,1970-01-01 00:00:01.711001417,827.6136479090718
1135,NAUTILUS_01,1970-01-01 00:00:01.711001419,830.2537367066714
1136,NAUTILUS_01,1970-01-01 00:00:01.711001420,831.742547677444
1137,NAUTILUS_01,1970-01-01 00:00:01.711001421,831.6799731791623
1138,NAUTILUS_01,1970-01-01 00:00:01.711001422,826.4033181636863
1139,NAUTILUS_01,1970-01-01 00:00:01.711001424,827.2988261819912
1140,NAUTILUS_01,1970-01-01 00:00:01.711001425,831.0453084370436
1141,NAUTILUS_01,1970-01-01 00:00:01.711001426,829.0655981917973
1142,NAUTILUS_01,1970-01-01 00:00:01.711001427,825.8703631429105
1143,NAUTILUS_01,1970-01-01 00:00:01.711001429,827.9654287914094
1144,NAUTILUS_01,1970-01-01 00:00:01.711001430,825.6426393943268
1145,NAUTILUS_01,1970-01-01 00:00:01.711001431,826.4914338868892
1146,NAUTILUS_01,1970-01-01 00:00:01.711001432,824.059403353374
1147,NAUTILUS_01,1970-01-01 00:00:01.711001434,828.3497757819567
1148,NAUTILUS_01,1970-01-01 00:00:01.711001435,826.7307322410616
1149,NAUTILUS_01,1970-01-01 00:00:01.711001436,821.4325671278765
1150,NAUTILUS_01,1970-01-01 00:00:01.711001437,830.626148557827
1151,NAUTILUS_01,1970-01-01 00:00:01.711001439,830.1273676368273
1152,NAUTILUS_01,1970-01-01 00:00:01.711001440,825.6741421444547
1153,NAUTILUS_01,1970-01-01 00:00:01.711001441,826.4643511700702
1154,NAUTILUS_01,1970-01-01 00:00:01.711001442,828.4415278008419
1155,NAUTILUS_01,1970-01-01 00:00:01.711001444,825.2409897735257
1156,NAUTILUS_01,1970-01-01 00:00:01.711001445,824.6630622687172
1157,NAUTILUS_01,1970-01-01 00:00:01.711001446,823.7632668648162
1158,NAUTILUS_01,1970-01-01 00:00:01.711001447,825.5577873541853
1159,NAUTILUS_01,1970-01-01 00:00:01.711001449,823.3148997758891
1160,NAUTILUS_01,1970-01-01 00:00:01.711001450,824.4642823328102
1161,NAUTILUS_01,1970-01-01 00:00:01.711001451,823.8942674375837
1162,NAUTILUS_01,1970-01-01 00:00:01.711001452,820.6786876159806
